,returns,portfolio_value,return_0,cum_return,close,instrument,date
2022-7-21,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-7-21
2022-7-22,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-7-22
2022-7-25,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-7-25
2022-7-26,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-7-26
2022-7-27,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-7-27
2022-7-28,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-7-28
2022-7-29,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-7-29
2022-8-1,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-8-1
2022-8-2,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-8-2
2022-8-3,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-8-3
2022-8-4,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-8-4
2022-8-5,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-8-5
2022-8-8,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-8-8
2022-8-9,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-8-9
2022-8-10,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-8-10
2022-8-11,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-8-11
2022-8-12,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-8-12
2022-8-15,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-8-15
2022-8-16,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-8-16
2022-8-17,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-8-17
2022-8-18,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-8-18
2022-8-19,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-8-19
2022-8-22,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-8-22
2022-8-23,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-8-23
2022-8-24,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-8-24
2022-8-25,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-8-25
2022-8-26,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-8-26
2022-8-29,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-8-29
2022-8-30,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-8-30
2022-8-31,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-8-31
2022-9-1,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-9-1
2022-9-2,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-9-2
2022-9-5,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-9-5
2022-9-6,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-9-6
2022-9-7,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-9-7
2022-9-8,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-9-8
2022-9-9,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-9-9
2022-9-13,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-9-13
2022-9-14,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-9-14
2022-9-15,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-9-15
2022-9-16,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-9-16
2022-9-19,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-9-19
2022-9-20,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-9-20
2022-9-21,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-9-21
2022-9-22,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-9-22
2022-9-23,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-9-23
2022-9-26,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-9-26
2022-9-27,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-9-27
2022-9-28,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-9-28
2022-9-29,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-9-29
2022-9-30,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-9-30
2022-10-10,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-10-10
2022-10-11,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-10-11
2022-10-12,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-10-12
2022-10-13,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-10-13
2022-10-14,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-10-14
2022-10-17,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-10-17
2022-10-18,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-10-18
2022-10-19,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-10-19
2022-10-20,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-10-20
2022-10-21,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-10-21
2022-10-24,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-10-24
2022-10-25,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-10-25
2022-10-26,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-10-26
2022-10-27,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-10-27
2022-10-28,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-10-28
2022-10-31,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-10-31
2022-11-1,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-11-1
2022-11-2,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-11-2
2022-11-3,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-11-3
2022-11-4,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-11-4
2022-11-7,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-11-7
2022-11-8,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-11-8
2022-11-9,0,480166740.1,0,479.1667401,480166740.1,fanyifan_strategy,2022-11-9
2022-11-10,-8.93E-05,480123851.2,-8.93E-05,479.1238512,480123851.2,fanyifan_strategy,2022-11-10
2022-11-11,-0.001502677,479402380.2,-0.001502677,478.4023802,479402380.2,fanyifan_strategy,2022-11-11
2022-11-14,-0.001662551,478605349.1,-0.001662551,477.6053491,478605349.1,fanyifan_strategy,2022-11-14
2022-11-15,0.00131124,479232915.6,0.00131124,478.2329156,479232915.6,fanyifan_strategy,2022-11-15
2022-11-16,-0.002233612,478162495.4,-0.002233612,477.1624954,478162495.4,fanyifan_strategy,2022-11-16
2022-11-17,0.000471878,478388129.9,0.000471878,477.3881299,478388129.9,fanyifan_strategy,2022-11-17
2022-11-18,-3.79E-05,478369990.7,-3.79E-05,477.3699907,478369990.7,fanyifan_strategy,2022-11-18
2022-11-21,-0.015122088,471136037.8,-0.015122088,470.1360378,471136037.8,fanyifan_strategy,2022-11-21
2022-11-22,0.00732394,474586610.1,0.00732394,473.5866101,474586610.1,fanyifan_strategy,2022-11-22
2022-11-23,0.010201655,479428178.8,0.010201655,478.4281788,479428178.8,fanyifan_strategy,2022-11-23
2022-11-24,-0.001347617,478782093.3,-0.001347617,477.7820933,478782093.3,fanyifan_strategy,2022-11-24
2022-11-25,-0.001323014,478148657.6,-0.001323014,477.1486576,478148657.6,fanyifan_strategy,2022-11-25
2022-11-28,-0.009364482,473671043.2,-0.009364482,472.6710432,473671043.2,fanyifan_strategy,2022-11-28
2022-11-29,0.007281879,477120258.2,0.007281879,476.1202582,477120258.2,fanyifan_strategy,2022-11-29
2022-11-30,0.025728616,489395902.1,0.025728616,488.3959021,489395902.1,fanyifan_strategy,2022-11-30
2022-12-1,-0.009102454,484941198.5,-0.009102454,483.9411985,484941198.5,fanyifan_strategy,2022-12-1
2022-12-2,0.00400545,486883606,0.00400545,485.883606,486883606,fanyifan_strategy,2022-12-2
2022-12-5,-0.004042603,484915328.9,-0.004042603,483.9153289,484915328.9,fanyifan_strategy,2022-12-5
2022-12-6,0.004114094,486910316.2,0.004114094,485.9103162,486910316.2,fanyifan_strategy,2022-12-6
2022-12-7,-0.009122548,482468453.4,-0.009122548,481.4684534,482468453.4,fanyifan_strategy,2022-12-7
2022-12-8,0.017981265,491143846.5,0.017981265,490.1438465,491143846.5,fanyifan_strategy,2022-12-8
2022-12-9,-0.005511559,488436878,-0.005511559,487.436878,488436878,fanyifan_strategy,2022-12-9
2022-12-12,0.003868007,490326155.3,0.003868007,489.3261553,490326155.3,fanyifan_strategy,2022-12-12
2022-12-13,0.02998099,505026618.9,0.02998099,504.0266189,505026618.9,fanyifan_strategy,2022-12-13
2022-12-14,0.002217617,506146574.8,0.002217617,505.1465748,506146574.8,fanyifan_strategy,2022-12-14
2022-12-15,-0.024688368,493650641.8,-0.024688368,492.6506418,493650641.8,fanyifan_strategy,2022-12-15
2022-12-16,-0.043553888,472150237.2,-0.043553888,471.1502372,472150237.2,fanyifan_strategy,2022-12-16
2022-12-19,-0.010793565,467054052.7,-0.010793565,466.0540527,467054052.7,fanyifan_strategy,2022-12-19
2022-12-20,0.028083777,480170694.7,0.028083777,479.1706947,480170694.7,fanyifan_strategy,2022-12-20
2022-12-21,-0.005380547,477587113.7,-0.005380547,476.5871137,477587113.7,fanyifan_strategy,2022-12-21
2022-12-22,0.001307828,478211715.7,0.001307828,477.2117157,478211715.7,fanyifan_strategy,2022-12-22
2022-12-23,-0.002374764,477076075.7,-0.002374764,476.0760757,477076075.7,fanyifan_strategy,2022-12-23
2022-12-26,0.006427126,480142303.7,0.006427126,479.1423037,480142303.7,fanyifan_strategy,2022-12-26
2022-12-27,-0.011826077,474464103.7,-0.011826077,473.4641037,474464103.7,fanyifan_strategy,2022-12-27
2022-12-28,-0.009514248,469949934.7,-0.009514248,468.9499347,469949934.7,fanyifan_strategy,2022-12-28
2022-12-29,0.006403759,472959380.7,0.006403759,471.9593807,472959380.7,fanyifan_strategy,2022-12-29
2022-12-30,-0.002040966,471994086.7,-0.002040966,470.9940867,471994086.7,fanyifan_strategy,2022-12-30
2023-1-3,0.003849675,473811110.7,0.003849675,472.8111107,473811110.7,fanyifan_strategy,2023-1-3
2023-1-4,0.01072577,478893099.7,0.01072577,477.8930997,478893099.7,fanyifan_strategy,2023-1-4
2023-1-5,-0.001363546,478240106.7,-0.001363546,477.2401067,478240106.7,fanyifan_strategy,2023-1-5
2023-1-6,0.007658159,481902545.7,0.007658159,480.9025457,481902545.7,fanyifan_strategy,2023-1-6
2023-1-9,0.012784425,488063392.7,0.012784425,487.0633927,488063392.7,fanyifan_strategy,2023-1-9
2023-1-10,0.014193656,494990796.7,0.014193656,493.9907967,494990796.7,fanyifan_strategy,2023-1-10
2023-1-11,0.027559857,508632672.2,0.027559857,507.6326722,508632672.2,fanyifan_strategy,2023-1-11
2023-1-12,0.053892548,536044182.7,0.053892548,535.0441827,536044182.7,fanyifan_strategy,2023-1-12
2023-1-13,0.052381315,564122881.7,0.052381315,563.1228817,564122881.7,fanyifan_strategy,2023-1-13
2023-1-16,0.06592927,601315091.7,0.06592927,600.3150917,601315091.7,fanyifan_strategy,2023-1-16
2023-1-17,-0.000802652,600832444.7,-0.000802652,599.8324447,600832444.7,fanyifan_strategy,2023-1-17
2023-1-18,-0.021594518,587857757.7,-0.021594518,586.8577577,587857757.7,fanyifan_strategy,2023-1-18
2023-1-19,0.017458894,598121104.2,0.017458894,597.1211042,598121104.2,fanyifan_strategy,2023-1-19
2023-1-20,-0.004105893,595665282.7,-0.004105893,594.6652827,595665282.7,fanyifan_strategy,2023-1-20
2023-1-30,0.086388596,647123970.2,0.086388596,646.1239702,647123970.2,fanyifan_strategy,2023-1-30
2023-1-31,0.015245723,656989842.7,0.015245723,655.9898427,656989842.7,fanyifan_strategy,2023-1-31
2023-2-1,0.023853994,672661674.7,0.023853994,671.6616747,672661674.7,fanyifan_strategy,2023-2-1
2023-2-2,-0.008356977,667040256.7,-0.008356977,666.0402567,667040256.7,fanyifan_strategy,2023-2-2
2023-2-3,-0.002128132,665620706.7,-0.002128132,664.6207067,665620706.7,fanyifan_strategy,2023-2-3
2023-2-6,-0.028919019,646371608.7,-0.028919019,645.3716087,646371608.7,fanyifan_strategy,2023-2-6
2023-2-7,0.022423023,660865214.2,0.022423023,659.8652142,660865214.2,fanyifan_strategy,2023-2-7
2023-2-8,-0.014112475,651538770.7,-0.014112475,650.5387707,651538770.7,fanyifan_strategy,2023-2-8
2023-2-9,-0.048542889,619911196.7,-0.048542889,618.9111967,619911196.7,fanyifan_strategy,2023-2-9
2023-2-10,-0.008976505,614346560.7,-0.008976505,613.3465607,614346560.7,fanyifan_strategy,2023-2-10
2023-2-13,0.007209279,618775556.7,0.007209279,617.7755567,618775556.7,fanyifan_strategy,2023-2-13
2023-2-14,0.019362436,630756558.7,0.019362436,629.7565587,630756558.7,fanyifan_strategy,2023-2-14
2023-2-15,0.093825484,689937598.2,0.093825484,688.9375982,689937598.2,fanyifan_strategy,2023-2-15
2023-2-16,-0.025903987,672065463.7,-0.025903987,671.0654637,672065463.7,fanyifan_strategy,2023-2-16
2023-2-17,0.038885967,698199379.2,0.038885967,697.1993792,698199379.2,fanyifan_strategy,2023-2-17
2023-2-20,0.00782766,703664646.7,0.00782766,702.6646467,703664646.7,fanyifan_strategy,2023-2-20
2023-2-21,-0.015210949,692961239.7,-0.015210949,691.9612397,692961239.7,fanyifan_strategy,2023-2-21
2023-2-22,-0.010324577,685806707.7,-0.010324577,684.8067077,685806707.7,fanyifan_strategy,2023-2-22
2023-2-23,-0.008610776,679901379.7,-0.008610776,678.9013797,679901379.7,fanyifan_strategy,2023-2-23
2023-2-24,-0.031380781,658565543.2,-0.031380781,657.5655432,658565543.2,fanyifan_strategy,2023-2-24
2023-2-27,0.014161754,667891986.7,0.014161754,666.8919867,667891986.7,fanyifan_strategy,2023-2-27
2023-2-28,-0.016025656,657188579.7,-0.016025656,656.1885797,657188579.7,fanyifan_strategy,2023-2-28
2023-3-1,0.022766764,672150636.7,0.022766764,671.1506367,672150636.7,fanyifan_strategy,2023-3-1
2023-3-2,-0.008701243,666302090.7,-0.008701243,665.3020907,666302090.7,fanyifan_strategy,2023-3-2
2023-3-3,-0.047637758,634560952.7,-0.047637758,633.5609527,634560952.7,fanyifan_strategy,2023-3-3
2023-3-6,0.002058094,635866938.7,0.002058094,634.8669387,635866938.7,fanyifan_strategy,2023-3-6
2023-3-7,-0.008974505,630160347.7,-0.008974505,629.1603477,630160347.7,fanyifan_strategy,2023-3-7
2023-3-8,-0.020994983,616930141.7,-0.020994983,615.9301417,616930141.7,fanyifan_strategy,2023-3-8
2023-3-9,-0.06350732,577750561.7,-0.06350732,576.7505617,577750561.7,fanyifan_strategy,2023-3-9
2023-3-10,-0.00422609,575308935.7,-0.00422609,574.3089357,575308935.7,fanyifan_strategy,2023-3-10
2023-3-13,0.194633,687283039.7,0.194633,686.2830397,687283039.7,fanyifan_strategy,2023-3-13
2023-3-14,0.020179464,701152043.2,0.020179464,700.1520432,701152043.2,fanyifan_strategy,2023-3-14
2023-3-15,-0.009353636,694593722.2,-0.009353636,693.5937222,694593722.2,fanyifan_strategy,2023-3-15
2023-3-16,0.022583025,710279749.7,0.022583025,709.2797497,710279749.7,fanyifan_strategy,2023-3-16
2023-3-17,0.100408595,781597941.7,0.100408595,780.5979417,781597941.7,fanyifan_strategy,2023-3-17
2023-3-20,0.016418585,794430673.7,0.016418585,793.4306737,794430673.7,fanyifan_strategy,2023-3-20
2023-3-21,0.001179339,795367576.7,0.001179339,794.3675767,795367576.7,fanyifan_strategy,2023-3-21
2023-3-22,-0.032375769,769616939.7,-0.032375769,768.6169397,769616939.7,fanyifan_strategy,2023-3-22
2023-3-23,0.040836987,801045776.7,0.040836987,800.0457767,801045776.7,fanyifan_strategy,2023-3-23
2023-3-24,-0.030693135,776459170.7,-0.030693135,775.4591707,776459170.7,fanyifan_strategy,2023-3-24
2023-3-27,-0.009031482,769446593.7,-0.009031482,768.4465937,769446593.7,fanyifan_strategy,2023-3-27
2023-3-28,0.00306253,771803046.7,0.00306253,770.8030467,771803046.7,fanyifan_strategy,2023-3-28
2023-3-29,0.04414235,805872246.7,0.04414235,804.8722467,805872246.7,fanyifan_strategy,2023-3-29
2023-3-30,-0.019024281,790541106.7,-0.019024281,789.5411067,790541106.7,fanyifan_strategy,2023-3-30
2023-3-31,0.025354843,810585152.7,0.025354843,809.5851527,810585152.7,fanyifan_strategy,2023-3-31
2023-4-3,-0.023817214,791279272.7,-0.023817214,790.2792727,791279272.7,fanyifan_strategy,2023-4-3
2023-4-4,0.0112304,800165655.7,0.0112304,799.1656557,800165655.7,fanyifan_strategy,2023-4-4
2023-4-6,-0.007273688,794345500.7,-0.007273688,793.3455007,794345500.7,fanyifan_strategy,2023-4-6
2023-4-7,-0.000982888,793564748.2,-0.000982888,792.5647482,793564748.2,fanyifan_strategy,2023-4-7
2023-4-10,0.05922806,840566048.7,0.05922806,839.5660487,840566048.7,fanyifan_strategy,2023-4-10
2023-4-11,0.020130525,857487084.7,0.020130525,856.4870847,857487084.7,fanyifan_strategy,2023-4-11
2023-4-12,-0.01037984,848586506.2,-0.01037984,847.5865062,848586506.2,fanyifan_strategy,2023-4-12
2023-4-13,0.014102047,860553312.7,0.014102047,859.5533127,860553312.7,fanyifan_strategy,2023-4-13
2023-4-14,0.00442087,864357706.7,0.00442087,863.3577067,864357706.7,fanyifan_strategy,2023-4-14
2023-4-17,-0.030530687,837968272.2,-0.030530687,836.9682722,837968272.2,fanyifan_strategy,2023-4-17
2023-4-18,0.027494235,861007568.7,0.027494235,860.0075687,861007568.7,fanyifan_strategy,2023-4-18
2023-4-19,-0.039898732,826654458.7,-0.039898732,825.6544587,826654458.7,fanyifan_strategy,2023-4-19
2023-4-20,-0.030257468,801641987.7,-0.030257468,800.6419877,801641987.7,fanyifan_strategy,2023-4-20
2023-4-21,-0.034743154,773790416.7,-0.034743154,772.7904167,773790416.7,fanyifan_strategy,2023-4-21
2023-4-24,0.009539612,781172076.7,0.009539612,780.1720767,781172076.7,fanyifan_strategy,2023-4-24
2023-4-25,0.027185391,802408544.7,0.027185391,801.4085447,802408544.7,fanyifan_strategy,2023-4-25
2023-4-26,0.002689049,804566260.7,0.002689049,803.5662607,804566260.7,fanyifan_strategy,2023-4-26
2023-4-27,0.040121701,836846827.7,0.040121701,835.8468277,836846827.7,fanyifan_strategy,2023-4-27
2023-4-28,-0.001662382,835455668.7,-0.001662382,834.4556687,835455668.7,fanyifan_strategy,2023-4-28
2023-5-4,-0.021375089,817597729.7,-0.021375089,816.5977297,817597729.7,fanyifan_strategy,2023-5-4
2023-5-5,0.029655065,841843643.7,0.029655065,840.8436437,841843643.7,fanyifan_strategy,2023-5-5
2023-5-8,-0.067685653,784862906.7,-0.067685653,783.8629067,784862906.7,fanyifan_strategy,2023-5-8
2023-5-9,-0.001917179,783358183.7,-0.001917179,782.3581837,783358183.7,fanyifan_strategy,2023-5-9
2023-5-10,0.002210803,785090034.7,0.002210803,784.0900347,785090034.7,fanyifan_strategy,2023-5-10
2023-5-11,-0.025096936,765386680.7,-0.025096936,764.3866807,765386680.7,fanyifan_strategy,2023-5-11
2023-5-12,-0.008568637,758828359.7,-0.008568637,757.8283597,758828359.7,fanyifan_strategy,2023-5-12
2023-5-15,0.021588027,775209966.7,0.021588027,774.2099667,775209966.7,fanyifan_strategy,2023-5-15
2023-5-16,-0.010950464,766721057.7,-0.010950464,765.7210577,766721057.7,fanyifan_strategy,2023-5-16
2023-5-17,0.013071277,776743080.7,0.013071277,775.7430807,776743080.7,fanyifan_strategy,2023-5-17
2023-5-18,-0.015570871,764648514.7,-0.015570871,763.6485147,764648514.7,fanyifan_strategy,2023-5-18
2023-5-19,-0.001559438,763456092.7,-0.001559438,762.4560927,763456092.7,fanyifan_strategy,2023-5-19
2023-5-22,0.00044625,763796784.7,0.00044625,762.7967847,763796784.7,fanyifan_strategy,2023-5-22
2023-5-23,0.011411461,772512821.7,0.011411461,771.5128217,772512821.7,fanyifan_strategy,2023-5-23
2023-5-24,-0.031532781,748153343.7,-0.031532781,747.1533437,748153343.7,fanyifan_strategy,2023-5-24
2023-5-25,0.004288136,751361526.7,0.004288136,750.3615267,751361526.7,fanyifan_strategy,2023-5-25
2023-5-26,0.011260249,759822044.7,0.011260249,758.8220447,759822044.7,fanyifan_strategy,2023-5-26
2023-5-29,0.034936582,786367629.7,0.034936582,785.3676297,786367629.7,fanyifan_strategy,2023-5-29
2023-5-30,0.003141046,788837646.7,0.003141046,787.8376467,788837646.7,fanyifan_strategy,2023-5-30
2023-5-31,-0.022242394,771292008.7,-0.022242394,770.2920087,771292008.7,fanyifan_strategy,2023-5-31
2023-6-1,-0.010453945,763228964.7,-0.010453945,762.2289647,763228964.7,fanyifan_strategy,2023-6-1
2023-6-2,0.01499101,774670537.7,0.01499101,773.6705377,774670537.7,fanyifan_strategy,2023-6-2
2023-6-5,-0.056366359,731005179.7,-0.056366359,730.0051797,731005179.7,fanyifan_strategy,2023-6-5
2023-6-6,0.05375221,770298323.7,0.05375221,769.2983237,770298323.7,fanyifan_strategy,2023-6-6
2023-6-7,-0.031144291,746307928.7,-0.031144291,745.3079287,746307928.7,fanyifan_strategy,2023-6-7
2023-6-8,0.010689785,754285799.7,0.010689785,753.2857997,754285799.7,fanyifan_strategy,2023-6-8
2023-6-9,-0.002559491,752355211.7,-0.002559491,751.3552117,752355211.7,fanyifan_strategy,2023-6-9
2023-6-12,-0.020792627,736711770.7,-0.020792627,735.7117707,736711770.7,fanyifan_strategy,2023-6-12
2023-6-13,-0.003622521,734043016.7,-0.003622521,733.0430167,734043016.7,fanyifan_strategy,2023-6-13
2023-6-14,-0.032025028,710535268.7,-0.032025028,709.5352687,710535268.7,fanyifan_strategy,2023-6-14
2023-6-15,0.025252951,728478380.7,0.025252951,727.4783807,728478380.7,fanyifan_strategy,2023-6-15
2023-6-16,0.028138518,748976682.7,0.028138518,747.9766827,748976682.7,fanyifan_strategy,2023-6-16
2023-6-19,0.015086742,760276300.7,0.015086742,759.2763007,760276300.7,fanyifan_strategy,2023-6-19
2023-6-20,0.054296726,801556814.7,0.054296726,800.5568147,801556814.7,fanyifan_strategy,2023-6-20
2023-6-21,0.068059189,856110121.2,0.068059189,855.1101212,856110121.2,fanyifan_strategy,2023-6-21
2023-6-26,0.002901744,858594333.7,0.002901744,857.5943337,858594333.7,fanyifan_strategy,2023-6-26
2023-6-27,0.013226735,869950733.7,0.013226735,868.9507337,869950733.7,fanyifan_strategy,2023-6-27
2023-6-28,-0.017198741,854988676.7,-0.017198741,853.9886767,854988676.7,fanyifan_strategy,2023-6-28
2023-6-29,0.012020676,865266218.7,0.012020676,864.2662187,865266218.7,fanyifan_strategy,2023-6-29
2023-6-30,0.001345287,866430249.7,0.001345287,865.4302497,866430249.7,fanyifan_strategy,2023-6-30
2023-7-3,0.020578169,884259797.7,0.020578169,883.2597977,884259797.7,fanyifan_strategy,2023-7-3
2023-7-4,-0.010916407,874606857.7,-0.010916407,873.6068577,874606857.7,fanyifan_strategy,2023-7-4
2023-7-5,-0.011426428,864613225.7,-0.011426428,863.6132257,864613225.7,fanyifan_strategy,2023-7-5
2023-7-6,-0.008143489,857572257.7,-0.008143489,856.5722577,857572257.7,fanyifan_strategy,2023-7-6
2023-7-7,0.004303812,861263087.7,0.004303812,860.2630877,861263087.7,fanyifan_strategy,2023-7-7
2023-7-10,0.000955967,862086426.7,0.000955967,861.0864267,862086426.7,fanyifan_strategy,2023-7-10
2023-7-11,0.007014706,868133709.7,0.007014706,867.1337097,868133709.7,fanyifan_strategy,2023-7-11
2023-7-12,-0.006213663,862739419.7,-0.006213663,861.7394197,862739419.7,fanyifan_strategy,2023-7-12
2023-7-13,0.032052359,890392253.7,0.032052359,889.3922537,890392253.7,fanyifan_strategy,2023-7-13
2023-7-14,-0.034564366,859616409.7,-0.034564366,858.6164097,859616409.7,fanyifan_strategy,2023-7-14
2023-7-17,-0.003269725,856805700.7,-0.003269725,855.8057007,856805700.7,fanyifan_strategy,2023-7-17
2023-7-18,-0.010603478,847720580.7,-0.010603478,846.7205807,847720580.7,fanyifan_strategy,2023-7-18
2023-7-19,0.001038221,848600701.7,0.001038221,847.6007017,848600701.7,fanyifan_strategy,2023-7-19
2023-7-20,-0.001472075,847351497.7,-0.001472075,846.3514977,847351497.7,fanyifan_strategy,2023-7-20
2023-7-21,0.004322219,851013936.7,0.004322219,850.0139367,851013936.7,fanyifan_strategy,2023-7-21
2023-7-24,-0.025921793,828954129.7,-0.025921793,827.9541297,828954129.7,fanyifan_strategy,2023-7-24
2023-7-25,0.002157698,830742762.7,0.002157698,829.7427627,830742762.7,fanyifan_strategy,2023-7-25
2023-7-26,0.007586948,837045564.7,0.007586948,836.0455647,837045564.7,fanyifan_strategy,2023-7-26
2023-7-27,-0.007631574,830657589.7,-0.007631574,829.6575897,830657589.7,fanyifan_strategy,2023-7-27
2023-7-28,0.003076105,833212779.7,0.003076105,832.2127797,833212779.7,fanyifan_strategy,2023-7-28
2023-7-31,-0.003339265,830430461.7,-0.003339265,829.4304617,830430461.7,fanyifan_strategy,2023-7-31
2023-8-1,3.42E-05,830458852.7,3.42E-05,829.4588527,830458852.7,fanyifan_strategy,2023-8-1
2023-8-2,-0.001640982,829096084.7,-0.001640982,828.0960847,829096084.7,fanyifan_strategy,2023-8-2
2023-8-3,0.000958813,829891032.7,0.000958813,828.8910327,829891032.7,fanyifan_strategy,2023-8-3
2023-8-4,-0.005165788,825603991.7,-0.005165788,824.6039917,825603991.7,fanyifan_strategy,2023-8-4
2023-8-7,0.00447046,829294821.7,0.00447046,828.2948217,829294821.7,fanyifan_strategy,2023-8-7
2023-8-8,0.019137427,845165390.7,0.019137427,844.1653907,845165390.7,fanyifan_strategy,2023-8-8
2023-8-9,-0.006113788,839998228.7,-0.006113788,838.9982287,839998228.7,fanyifan_strategy,2023-8-9
2023-8-10,-0.003853072,836761654.7,-0.003853072,835.7616547,836761654.7,fanyifan_strategy,2023-8-10
2023-8-11,-0.001425044,835569232.7,-0.001425044,834.5692327,835569232.7,fanyifan_strategy,2023-8-11
2023-8-14,0.001087297,836477744.7,0.001087297,835.4777447,836477744.7,fanyifan_strategy,2023-8-14
2023-8-15,-0.00872287,829181257.7,-0.00872287,828.1812577,829181257.7,fanyifan_strategy,2023-8-15
2023-8-16,-0.009415945,821373732.7,-0.009415945,820.3737327,821373732.7,fanyifan_strategy,2023-8-16
2023-8-17,-0.087761206,749288983.7,-0.087761206,748.2889837,749288983.7,fanyifan_strategy,2023-8-17
2023-8-18,-0.011348231,740785879.2,-0.011348231,739.7858792,740785879.2,fanyifan_strategy,2023-8-18
2023-8-21,0.002701949,742787444.7,0.002701949,741.7874447,742787444.7,fanyifan_strategy,2023-8-21
2023-8-22,-0.012556006,733461001.2,-0.012556006,732.4610012,733461001.2,fanyifan_strategy,2023-8-22
